representation,sample_index,split,subject,pc1,pc2
shared,9533,source,6,-3.4099998474121094,5.149519443511963
shared,9534,source,6,-3.409977674484253,5.149542808532715
shared,9535,source,6,-3.4099462032318115,5.149596691131592
shared,9536,source,6,-3.409914970397949,5.149637699127197
shared,9537,source,6,-3.4098875522613525,5.1496901512146
shared,9538,source,6,-3.409855365753174,5.149742603302002
shared,9539,source,6,-3.409818649291992,5.149801254272461
shared,9540,source,6,-3.4097747802734375,5.149837493896484
shared,9541,source,6,-3.4097235202789307,5.149816989898682
shared,9542,source,6,-3.409672975540161,5.149785995483398
shared,9543,source,6,-3.40962815284729,5.149770736694336
shared,9544,source,6,-3.409578561782837,5.149774074554443
shared,9545,source,6,-3.4095396995544434,5.149797439575195
shared,9546,source,6,-3.4095044136047363,5.149807453155518
shared,9547,source,6,-3.409472942352295,5.149828910827637
shared,9548,source,6,-3.4094412326812744,5.149871349334717
shared,9549,source,6,-3.4094128608703613,5.149905681610107
shared,9550,source,6,-3.4093940258026123,5.149947643280029
shared,9551,source,6,-3.4093708992004395,5.150000095367432
shared,9552,source,6,-3.4093470573425293,5.150021076202393
shared,9553,source,6,-3.409316301345825,5.150022983551025
shared,9554,source,6,-3.409289836883545,5.150052070617676
shared,9555,source,6,-3.4092633724212646,5.150079250335693
shared,9556,source,6,-3.4092369079589844,5.1500983238220215
shared,9557,source,6,-3.4092071056365967,5.150078773498535
shared,9558,source,6,-3.409182071685791,5.150075435638428
shared,9559,source,6,-3.4091501235961914,5.150096893310547
shared,9560,source,6,-3.4091169834136963,5.150084972381592
shared,9561,source,6,-3.409087657928467,5.150087356567383
shared,9562,source,6,-3.4090592861175537,5.15010404586792
shared,9563,source,6,-3.409022569656372,5.150099277496338
shared,9564,source,6,-3.4089837074279785,5.150091648101807
shared,9565,source,6,-3.4089441299438477,5.150121688842773
shared,9566,source,6,-3.408912420272827,5.150173187255859
shared,9567,source,6,-3.408888339996338,5.150233745574951
shared,9568,source,6,-3.4088668823242188,5.15029764175415
shared,9569,source,6,-3.4088611602783203,5.150402069091797
shared,9570,source,6,-3.4088542461395264,5.150516033172607
shared,9571,source,6,-3.4088518619537354,5.15062952041626
shared,9572,source,6,-3.4088406562805176,5.150714874267578
shared,9573,source,6,-3.408832311630249,5.150792598724365
shared,9574,source,6,-3.4088196754455566,5.150845050811768
shared,9575,source,6,-3.4088103771209717,5.150887966156006
shared,9576,source,6,-3.408804416656494,5.150962829589844
shared,9577,source,6,-3.408801317214966,5.151029109954834
shared,9578,source,6,-3.4087977409362793,5.151082515716553
shared,9579,source,6,-3.40879225730896,5.1511335372924805
shared,9580,source,6,-3.4087886810302734,5.151194095611572
shared,9581,source,6,-3.408794403076172,5.15127420425415
shared,9582,source,6,-3.4087979793548584,5.151361465454102
shared,9583,source,6,-3.4088006019592285,5.151444911956787
shared,9584,source,6,-3.4088034629821777,5.1515212059021
shared,9585,source,6,-3.4088029861450195,5.151609897613525
shared,9586,source,6,-3.408811569213867,5.151718616485596
shared,9587,source,6,-3.408825397491455,5.151844024658203
shared,9588,source,6,-3.4088385105133057,5.15197229385376
shared,9589,source,6,-3.4088501930236816,5.152103900909424
shared,9590,source,6,-3.4088613986968994,5.152242183685303
shared,9591,source,6,-3.4088752269744873,5.152411460876465
shared,9592,source,6,-3.4088850021362305,5.152569770812988
shared,9593,source,6,-3.4089059829711914,5.15273380279541
shared,9594,source,6,-3.408926486968994,5.152877330780029
shared,9595,source,6,-3.408951997756958,5.1530303955078125
shared,9596,source,6,-3.4089808464050293,5.153191566467285
shared,9597,source,6,-3.4090147018432617,5.15333890914917
shared,9598,source,6,-3.4090514183044434,5.1534576416015625
shared,9599,source,6,-3.409088134765625,5.153575420379639
shared,9600,source,6,-3.4091265201568604,5.153685569763184
shared,9601,source,6,-3.4091649055480957,5.153816223144531
shared,9602,source,6,-3.4091956615448,5.153926372528076
shared,9603,source,6,-3.4092204570770264,5.1540350914001465
shared,9604,source,6,-3.4092483520507812,5.154146194458008
shared,9605,source,6,-3.4092750549316406,5.154244422912598
shared,9606,source,6,-3.409316062927246,5.154386043548584
shared,9607,source,6,-3.4093596935272217,5.15451717376709
shared,9608,source,6,-3.4094016551971436,5.15463924407959
shared,9609,source,6,-3.40944504737854,5.1547675132751465
shared,9610,source,6,-3.4094901084899902,5.154910564422607
shared,9611,source,6,-3.409528970718384,5.155071258544922
shared,9612,source,6,-3.409552812576294,5.1552839279174805
shared,9613,source,6,-3.4095637798309326,5.155496120452881
shared,9614,source,6,-3.4095726013183594,5.155693531036377
shared,9615,source,6,-3.409579277038574,5.1558942794799805
shared,9616,source,6,-3.409586191177368,5.156068325042725
shared,9617,source,6,-3.409595489501953,5.156225204467773
shared,9618,source,6,-3.409609079360962,5.156371593475342
shared,9619,source,6,-3.409613609313965,5.1564741134643555
shared,9620,source,6,-3.4096148014068604,5.156613826751709
shared,9621,source,6,-3.409611225128174,5.156787872314453
shared,9622,source,6,-3.4096100330352783,5.156989574432373
shared,9623,source,6,-3.409597635269165,5.157136917114258
shared,9624,source,6,-3.40958309173584,5.1573710441589355
shared,9625,source,6,-3.4095654487609863,5.157571315765381
shared,9626,source,6,-3.4095444679260254,5.157774448394775
shared,9627,source,6,-3.4095137119293213,5.158065319061279
shared,9628,source,6,-3.4094667434692383,5.158410549163818
shared,9629,source,6,-3.409423589706421,5.158736705780029
shared,9630,source,6,-3.409393787384033,5.15900182723999
shared,9631,source,6,-3.4093658924102783,5.159240245819092
shared,9632,source,6,-3.4093375205993652,5.159428596496582
shared,9633,source,6,-3.409310817718506,5.159631252288818
shared,9634,source,6,-3.4092860221862793,5.159856796264648
shared,9635,source,6,-3.409266471862793,5.160054683685303
shared,9636,source,6,-3.409276247024536,5.160225868225098
shared,9637,source,6,-3.409295082092285,5.160338878631592
shared,9638,source,6,-3.4093165397644043,5.160414218902588
shared,9639,source,6,-3.4093422889709473,5.160470962524414
shared,9640,source,6,-3.4093549251556396,5.160580158233643
shared,9641,source,6,-3.409374475479126,5.160669326782227
shared,9642,source,6,-3.40940260887146,5.16073751449585
shared,9643,source,6,-3.409430742263794,5.160789966583252
shared,9644,source,6,-3.40946102142334,5.160778522491455
shared,9645,source,6,-3.4095025062561035,5.160765647888184
shared,9646,source,6,-3.409548282623291,5.160755634307861
shared,9647,source,6,-3.4095864295959473,5.160736083984375
shared,9648,source,6,-3.409630537033081,5.160739421844482
shared,9649,source,6,-3.4096710681915283,5.160732269287109
shared,9650,source,6,-3.409714460372925,5.160714626312256
shared,9651,source,6,-3.409757614135742,5.160701751708984
shared,9652,source,6,-3.4097936153411865,5.160690784454346
shared,9653,source,6,-3.409824848175049,5.160706520080566
shared,9654,source,6,-3.4098501205444336,5.160722732543945
shared,9655,source,6,-3.4098641872406006,5.160731792449951
shared,9656,source,6,-3.409877300262451,5.160727500915527
shared,9657,source,6,-3.409893751144409,5.160666465759277
shared,9658,source,6,-3.4099161624908447,5.160604953765869
shared,9659,source,6,-3.4099414348602295,5.16054630279541
shared,9660,source,6,-3.409959554672241,5.160497665405273
shared,9661,source,6,-3.409984588623047,5.160423278808594
shared,9662,source,6,-3.41001558303833,5.160328388214111
shared,9663,source,6,-3.410036325454712,5.16024923324585
shared,9664,source,6,-3.4100565910339355,5.160184383392334
shared,9665,source,6,-3.4100728034973145,5.160128116607666
shared,9666,source,6,-3.410085439682007,5.160077095031738
shared,9667,source,6,-3.4100987911224365,5.160037517547607
shared,9668,source,6,-3.410114288330078,5.160020351409912
shared,9669,source,6,-3.410125970840454,5.159989356994629
shared,9670,source,6,-3.4101293087005615,5.159976482391357
shared,9671,source,6,-3.410126209259033,5.15994119644165
shared,9672,source,6,-3.410125970840454,5.159854412078857
shared,9673,source,6,-3.41013240814209,5.159748554229736
shared,9674,source,6,-3.410130739212036,5.159675121307373
shared,9675,source,6,-3.4101221561431885,5.159617900848389
shared,9676,source,6,-3.4101061820983887,5.159567832946777
shared,9677,source,6,-3.4100990295410156,5.159487247467041
shared,9678,source,6,-3.4100890159606934,5.159386157989502
shared,9679,source,6,-3.410081386566162,5.159292221069336
shared,9680,source,6,-3.4100780487060547,5.159200191497803
shared,9681,source,6,-3.4100708961486816,5.159109115600586
shared,9682,source,6,-3.410057783126831,5.159029960632324
shared,9683,source,6,-3.410041570663452,5.1589579582214355
shared,9684,source,6,-3.410029172897339,5.158881664276123
shared,9685,source,6,-3.410033941268921,5.158769130706787
shared,9686,source,6,-3.4100468158721924,5.15863561630249
shared,9687,source,6,-3.4100589752197266,5.1585211753845215
shared,9688,source,6,-3.410083055496216,5.158376693725586
shared,9689,source,6,-3.410097360610962,5.158274173736572
shared,9690,source,6,-3.4101059436798096,5.158222198486328
shared,9691,source,6,-3.4101102352142334,5.158176422119141
shared,9692,source,6,-3.410104990005493,5.158116817474365
shared,9693,source,6,-3.410097122192383,5.158044815063477
shared,9694,source,6,-3.4100918769836426,5.157991409301758
shared,9695,source,6,-3.4100849628448486,5.157925605773926
shared,9696,source,6,-3.4100797176361084,5.1579270362854
shared,9697,source,6,-3.410080909729004,5.157923221588135
shared,9698,source,6,-3.4100892543792725,5.157925128936768
shared,9699,source,6,-3.410100221633911,5.157935619354248
shared,9700,source,6,-3.4101147651672363,5.157927989959717
shared,9701,source,6,-3.4101388454437256,5.157934665679932
shared,9702,source,6,-3.410160779953003,5.157984256744385
shared,9703,source,6,-3.410172462463379,5.1580657958984375
shared,9704,source,6,-3.4101955890655518,5.158115386962891
shared,9705,source,6,-3.4102067947387695,5.158196449279785
shared,9706,source,6,-3.41021728515625,5.1582417488098145
shared,9707,source,6,-3.41023325920105,5.158255100250244
shared,9708,source,6,-3.410245180130005,5.158268451690674
shared,9709,source,6,-3.4102697372436523,5.158297538757324
shared,9710,source,6,-3.4102978706359863,5.158369541168213
shared,9711,source,6,-3.4103269577026367,5.158474922180176
shared,9712,source,6,-3.4103426933288574,5.158616065979004
shared,9713,source,6,-3.4103565216064453,5.158780574798584
shared,9714,source,6,-3.410360813140869,5.15900182723999
shared,9715,source,6,-3.4103312492370605,5.159199237823486
shared,9716,source,6,-3.410280227661133,5.159358978271484
shared,9717,source,6,-3.410223960876465,5.159457683563232
shared,9718,source,6,-3.4101476669311523,5.1595282554626465
shared,9719,source,6,-3.410040855407715,5.159556865692139
shared,9720,source,6,-3.4098854064941406,5.159515380859375
shared,9721,source,6,-3.40971302986145,5.159478187561035
shared,9722,source,6,-3.4095423221588135,5.1594624519348145
shared,9723,source,6,-3.409362316131592,5.159350872039795
shared,9724,source,6,-3.409208059310913,5.159195423126221
shared,9725,source,6,-3.4090700149536133,5.159102439880371
shared,9726,source,6,-3.408940315246582,5.158982276916504
shared,9727,source,6,-3.4088079929351807,5.15883207321167
shared,9728,source,6,-3.4086995124816895,5.158711910247803
shared,9729,source,6,-3.408628463745117,5.158609390258789
shared,9730,source,6,-3.4085750579833984,5.158514022827148
shared,9731,source,6,-3.408524751663208,5.158411026000977
shared,9732,source,6,-3.408484697341919,5.1583099365234375
shared,9733,source,6,-3.408461809158325,5.158163547515869
shared,9734,source,6,-3.4084432125091553,5.158115386962891
shared,9735,source,6,-3.4084320068359375,5.158120155334473
shared,9736,source,6,-3.4084291458129883,5.1581315994262695
shared,9737,source,6,-3.4084343910217285,5.158188819885254
shared,9738,source,6,-2.902536392211914,-6.979989528656006
shared,9739,source,6,-2.9026339054107666,-6.979834079742432
shared,9740,source,6,-2.9027514457702637,-6.979633331298828
shared,9741,source,6,-2.9028539657592773,-6.979455947875977
shared,9742,source,6,-2.9031355381011963,-6.979001998901367
shared,9743,source,6,-2.903512716293335,-6.978424072265625
shared,9744,source,6,-2.875596523284912,-7.0142340660095215
shared,9745,source,6,-2.872501850128174,-7.007664203643799
shared,9746,source,6,-2.8729121685028076,-7.007277011871338
shared,9747,source,6,-2.87355637550354,-7.006644248962402
shared,9748,source,6,-2.8741390705108643,-7.00606632232666
shared,9749,source,6,-2.874796152114868,-7.005375862121582
shared,9750,source,6,-2.875581741333008,-7.004508018493652
shared,9751,source,6,-2.8764705657958984,-7.003444671630859
shared,9752,source,6,-2.8771748542785645,-7.002553939819336
shared,9753,source,6,-2.877840042114258,-7.001662731170654
shared,9754,source,6,-2.8660969734191895,-7.006338119506836
shared,9755,source,6,-2.8398678302764893,-6.997140884399414
shared,9756,source,6,-2.839839220046997,-6.997271537780762
shared,9757,source,6,-2.8395614624023438,-6.997918605804443
shared,9758,source,6,-2.840362787246704,-6.999427318572998
shared,9759,source,6,-2.878302574157715,-7.001169204711914
shared,9760,source,6,-2.8781609535217285,-7.001572608947754
shared,9761,source,6,-2.878300189971924,-7.001405239105225
shared,9762,source,6,-2.8783979415893555,-7.001245975494385
shared,9763,source,6,-2.846754789352417,-7.003995418548584
shared,9764,source,6,-2.8398547172546387,-6.998992919921875
shared,9765,source,6,-2.8396968841552734,-6.9978790283203125
shared,9766,source,6,-2.8399572372436523,-6.997307300567627
shared,9767,source,6,-2.8403213024139404,-6.996522903442383
shared,9768,source,6,-2.8405704498291016,-6.99599027633667
shared,9769,source,6,-2.8404715061187744,-6.996151924133301
shared,9770,source,6,-2.8402156829833984,-6.996620178222656
shared,9771,source,6,-2.839920997619629,-6.99716854095459
shared,9772,source,6,-2.8395771980285645,-6.997896671295166
shared,9773,source,6,-2.8636555671691895,-7.006834983825684
shared,9774,source,6,-2.8783962726593018,-7.001036167144775
shared,9775,source,6,-2.878115653991699,-7.001473426818848
shared,9776,source,6,-2.8775718212127686,-7.002230167388916
shared,9777,source,6,-2.8772096633911133,-7.002716541290283
shared,9778,source,6,-2.876858949661255,-7.003191947937012
shared,9779,source,6,-2.876718044281006,-7.003360748291016
shared,9780,source,6,-2.876608371734619,-7.003497123718262
shared,9781,source,6,-2.8764824867248535,-7.003669261932373
shared,9782,source,6,-2.8763279914855957,-7.003879547119141
shared,9783,source,6,-2.876067876815796,-7.004240989685059
shared,9784,source,6,-2.8758418560028076,-7.004587173461914
